Id,District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
2017S001797,Sants-Montjuïc,la Marina de Port,Foc / Mare Déu de Port,Saturday,March,4,0,Night,1,0,1,2,2.143581,41.357988
2017S002233,Sants-Montjuïc,la Marina Del Prat Vermell,Transversal 7,Monday,March,20,13,Morning,1,0,1,2,2.117743,41.330496000000004
2017S008039,Sants-Montjuïc,la Marina Del Prat Vermell,Major de Mercabarna,Friday,September,29,15,Afternoon,1,0,1,1,2.114873,41.330753
2017S001080,Sants-Montjuïc,la Marina Del Prat Vermell,Longitudinal 7 / Transversal 7,Thursday,February,9,5,Night,1,0,1,2,2.1201209999999997,41.329840000000004
2017S003580,Sants-Montjuïc,la Marina Del Prat Vermell,Transversal 9,Friday,April,21,9,Morning,0,0,0,2,2.117983,41.3296
2017S004778,Sants-Montjuïc,la Bordeta,Corts Catalanes,Wednesday,May,31,10,Morning,2,0,2,2,2.139566,41.367509999999996
2017S007822,Sants-Montjuïc,la Bordeta,Corts Catalanes,Thursday,September,21,15,Afternoon,1,0,1,2,2.1394,41.368043
2017S008111,Sants-Montjuïc,la Bordeta,Corts Catalanes,Monday,October,2,8,Morning,1,0,1,1,2.1409130000000003,41.368518
2017S002518,Sants-Montjuïc,Hostafrancs,Av Roma,Wednesday,March,29,16,Afternoon,1,0,1,2,2.142388,41.379738
2017S000131,Sants-Montjuïc,Hostafrancs,Pl Espanya,Friday,January,6,10,Morning,1,0,1,2,2.148113,41.374967
2017S008864,Sants-Montjuïc,Hostafrancs,Creu Coberta / Moianès,Thursday,October,26,13,Morning,1,0,1,1,2.1425560000000003,41.375267
2017S001559,Sants-Montjuïc,la Bordeta,Sant Roc / Gv Corts Catalanes,Friday,February,24,21,Afternoon,1,0,1,2,2.1461669999999997,41.372857
2017S007853,Sants-Montjuïc,Hostafrancs,Espanya,Friday,September,22,15,Afternoon,2,0,2,2,2.148113,41.374967
2017S006628,Sants-Montjuïc,Hostafrancs,Espanya / Creu Coberta,Sunday,July,30,16,Afternoon,1,0,1,1,2.148454,41.375164
2017S006068,Sants-Montjuïc,Hostafrancs,Leiva / Moianès,Wednesday,July,12,13,Morning,1,0,1,2,2.142514,41.373785999999996
2017S006866,Sants-Montjuïc,Hostafrancs,Corts Catalanes,Wednesday,August,9,13,Morning,1,0,1,3,2.147624,41.374226
2017S003039,Sants-Montjuïc,Hostafrancs,Corts Catalanes,Sunday,April,2,16,Afternoon,2,0,2,2,2.147624,41.374226
2017S006059,Sants-Montjuïc,Hostafrancs,Consell de Cent,Wednesday,July,12,11,Morning,1,0,1,2,2.14571,41.376385
2017S003925,Sants-Montjuïc,la Marina de Port,Foc,Wednesday,May,3,19,Afternoon,1,0,1,2,2.1478189999999997,41.359964
2017S005970,Sants-Montjuïc,Hostafrancs,Creu Coberta,Sunday,July,9,17,Afternoon,1,0,1,2,2.1450150000000003,41.375111
2017S004909,Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes / Moianès,Sunday,June,4,14,Afternoon,1,0,1,2,2.1423490000000003,41.369946999999996
2017S005504,Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes,Friday,June,23,17,Afternoon,2,0,2,1,2.145781,41.372183
2017S006504,Sants-Montjuïc,la Font de la Guatlla,Sant Germà,Tuesday,July,25,17,Afternoon,1,0,1,1,2.146458,41.37235
2017S004124,Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes,Tuesday,May,9,17,Afternoon,1,0,1,1,2.1409130000000003,41.368518
2017S005091,Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes / Mandoni,Saturday,June,10,14,Afternoon,1,0,1,1,2.14209,41.369735
2017S002280,Sants-Montjuïc,la Font de la Guatlla,Gv Corts Catalanes,Tuesday,March,21,23,Night,3,0,3,1,2.143395,41.370388
2017S001601,Sants-Montjuïc,la Marina de Port,Gv Corts Catalanes,Monday,February,27,9,Morning,1,0,1,2,2.139155,41.367201
2017S008547,Sants-Montjuïc,la Marina de Port,Jocs Del 92,Tuesday,October,17,19,Afternoon,1,0,1,2,2.146577,41.362809999999996
2017S001107,Sants-Montjuïc,Sants,Av Madrid,Thursday,February,9,21,Afternoon,1,0,1,1,2.130864,41.380458000000004
2017S006361,Sants-Montjuïc,Sants - Badal,Sants,Thursday,July,20,16,Afternoon,3,0,3,2,2.122689,41.375578000000004
2017S004890,Sants-Montjuïc,Sants - Badal,Brasil / Roger,Tuesday,May,30,19,Afternoon,0,0,0,3,2.129619,41.377885
2017S007686,Sants-Montjuïc,Sants - Badal,Madrid,Sunday,September,17,2,Night,1,0,1,2,2.128634,41.378941
2017S001923,Sants-Montjuïc,Sants - Badal,Sants / Feliu Casanova,Thursday,March,9,10,Morning,1,0,1,3,2.1297080000000004,41.37551
2017S007147,Sants-Montjuïc,Sants,Sants,Thursday,August,24,0,Night,1,0,1,1,2.132355,41.375574
2017S007387,Sants-Montjuïc,Sants,Sants / Brasil,Monday,September,4,18,Afternoon,1,0,1,2,2.130464,41.375494
2017S003934,Sants-Montjuïc,Sants,Sants / Brasil,Wednesday,May,3,17,Afternoon,1,0,1,2,2.130464,41.375494
2017S009638,Sants-Montjuïc,Sants - Badal,Sants,Monday,November,20,15,Afternoon,2,0,2,2,2.1294470000000003,41.375634999999996
2017S000311,Sants-Montjuïc,Sants,Av Madrid / G.V. Carles Iii,Friday,January,13,9,Morning,2,0,2,2,2.129084,41.379363
2017S000507,Sants-Montjuïc,Sants,Av Madrid / Tenor Masini,Thursday,January,19,10,Morning,1,0,1,2,2.130712,41.380213
2017S000611,Sants-Montjuïc,Sants - Badal,Sants / Begur,Monday,January,23,17,Afternoon,1,0,1,2,2.129219,41.375528
2017S004311,Sants-Montjuïc,la Bordeta,Badal / Constitució,Monday,May,15,8,Morning,0,0,0,1,2.132916,41.368935
2017S009253,Sants-Montjuïc,la Bordeta,Badal / Constitució,Thursday,November,9,8,Morning,1,0,1,2,2.132916,41.368935
2017S002301,Sants-Montjuïc,la Bordeta,Av Carrilet,Wednesday,March,22,13,Morning,1,0,1,3,2.135781,41.366081
2017S006563,Sants-Montjuïc,la Bordeta,Mig (Ascendent),Friday,July,28,7,Morning,1,0,1,2,2.132557,41.371486
2017S003865,Sants-Montjuïc,la Bordeta,Ildefons Cerdà / Gran Vía de Les Corts Catalane,Tuesday,May,2,9,Morning,1,0,1,2,2.134562,41.364549
2017S004301,Sants-Montjuïc,la Bordeta,Ildefons Cerdà,Monday,May,15,7,Morning,1,0,1,2,2.134562,41.364549
2017S009904,Sants-Montjuïc,la Bordeta,Olzinelles,Tuesday,November,28,9,Morning,1,0,1,2,2.137661,41.370131
2017S009105,Sants-Montjuïc,Sants,Valladolid,Saturday,November,4,7,Morning,0,0,0,6,2.135875,41.377632
2017S010631,Les Corts,Les Corts,Comtes de Bell-Lloc / Centre,Sunday,December,24,9,Morning,1,0,1,1,2.136263,41.382059000000005
2017S005438,Sants-Montjuïc,Sants,Berlín,Wednesday,June,21,13,Morning,1,0,1,2,2.137302,41.382601
2017S008517,Les Corts,Les Corts,Madrid,Monday,October,16,19,Afternoon,1,0,1,3,2.133918,41.381405
2017S007524,Les Corts,Les Corts,Madrid,Sunday,September,10,17,Afternoon,3,0,3,2,2.134327,41.381526
2017S005500,Les Corts,Les Corts,Madrid,Friday,June,23,15,Afternoon,1,0,1,2,2.13473,41.381338
2017S005820,Les Corts,Les Corts,Marquès de Sentmenat / Comtes de Bell-Lloc,Tuesday,July,4,20,Afternoon,1,0,1,2,2.134546,41.384644
2017S000504,Les Corts,Les Corts,Berlín / Nicaragua,Thursday,January,19,9,Morning,1,0,1,2,2.1403529999999997,41.383942
2017S009941,Les Corts,Les Corts,Caballero,Wednesday,November,29,9,Morning,1,0,1,3,2.137824,41.383937
2017S006843,Sants-Montjuïc,Sants,Sants,Tuesday,August,8,14,Afternoon,1,0,1,2,2.139494,41.375431
2017S004102,Les Corts,Les Corts,Berlín / Nicaragua,Tuesday,May,9,8,Morning,2,0,2,2,2.1403529999999997,41.383942
2017S008890,Sants-Montjuïc,Sants,Sants / Escuder,Friday,October,27,8,Morning,1,0,1,2,2.132197,41.375465999999996
2017S002123,Sants-Montjuïc,Sants,Rda Mig(Ascendent),Thursday,March,16,16,Afternoon,1,0,1,2,2.132557,41.371486
2017S000874,Sants-Montjuïc,Sants,Rda Mig(Ascendent),Wednesday,February,1,20,Afternoon,2,0,2,2,2.132557,41.371486
2017S009956,Sants-Montjuïc,Sants,Mig (Ascendent),Wednesday,November,29,15,Afternoon,2,0,2,3,2.128001,41.382867
2017S004611,Sants-Montjuïc,Sants,Mig (Ascendent),Thursday,May,25,11,Morning,1,0,1,2,2.132557,41.371486
2017S002575,Sants-Montjuïc,Sants,Sants,Friday,March,31,11,Morning,1,0,1,2,2.138052,41.375249
2017S000911,Sants-Montjuïc,Sants,Sants,Thursday,February,2,14,Afternoon,1,0,1,2,2.136882,41.37527
2017S004327,Les Corts,la Maternitat I Sant Ramon,Corts / Benavent,Monday,May,15,19,Afternoon,1,0,1,2,2.123942,41.379635
2017S007841,Les Corts,la Maternitat I Sant Ramon,Corts,Friday,September,22,7,Morning,2,0,2,2,2.120461,41.37748
2017S006468,Les Corts,la Maternitat I Sant Ramon,Corts,Monday,July,24,22,Night,1,0,1,1,2.119787,41.37721
2017S002274,Les Corts,Les Corts,Av Diagonal / Numància,Tuesday,March,21,18,Afternoon,1,0,1,2,2.1326080000000003,41.389624
2017S002576,Les Corts,Les Corts,Trav Corts / Joan Güell,Friday,March,31,12,Morning,1,0,1,2,2.1308599999999998,41.384175
2017S000499,Les Corts,Les Corts,Av Diagonal / Numància,Wednesday,January,18,22,Night,1,0,1,2,2.1326080000000003,41.389624
2017S003147,Les Corts,Les Corts,Reina Maria Cristina / Diagonal,Wednesday,April,5,12,Morning,1,0,1,2,2.128211,41.388399
2017S000536,Les Corts,la Maternitat I Sant Ramon,Fígols / Lluçà,Friday,January,20,13,Morning,1,0,1,1,2.131004,41.381956
2017S009725,Les Corts,Les Corts,Corts / Galileu,Wednesday,November,22,19,Afternoon,2,0,2,2,2.131798,41.384803000000005
2017S008237,Les Corts,Les Corts,Carles Iii / Corts,Thursday,October,5,22,Night,1,0,1,1,2.128101,41.382378
2017S006573,Les Corts,Les Corts,Corts / Carles Iii,Friday,July,28,14,Afternoon,1,0,1,2,2.128101,41.382378
2017S008826,Les Corts,Les Corts,Corts / Joan Güell,Wednesday,October,25,13,Morning,1,0,1,2,2.1308599999999998,41.384175
2017S001647,Les Corts,Les Corts,Europa / G.V. Carles Iii,Tuesday,February,28,13,Morning,1,0,1,1,2.127138,41.386435
2017S001478,Les Corts,Les Corts,Av Diagonal / Pl Rna M Cristina,Wednesday,February,22,15,Afternoon,1,0,1,2,2.128211,41.388399
2017S001830,Les Corts,Les Corts,Av Diagonal / Pl Rna M Cristina,Monday,March,6,9,Morning,1,0,1,2,2.128211,41.388399
2017S003260,Les Corts,la Maternitat I Sant Ramon,Arístides Maillol,Sunday,April,9,10,Morning,1,0,1,2,2.121413,41.378265999999996
2017S005472,Les Corts,Les Corts,Entença / Taquígraf Serra,Thursday,June,22,16,Afternoon,3,0,3,2,2.140925,41.387037
2017S003238,Les Corts,Les Corts,Sarrià,Friday,April,7,21,Afternoon,2,0,2,2,2.1417509999999997,41.390905
2017S010454,Les Corts,Les Corts,Numància / Corts,Monday,December,18,15,Afternoon,1,0,1,2,2.135191,41.386879
2017S001195,Les Corts,Les Corts,Numància,Monday,February,13,14,Afternoon,1,0,1,3,2.135984,41.385818
2017S003176,Les Corts,Les Corts,Marquès de Sentmenat,Thursday,April,6,8,Morning,1,0,1,2,2.138887,41.385436
2017S004481,Les Corts,Les Corts,Entença / Diagonal,Saturday,May,20,19,Afternoon,1,0,1,2,2.137125,41.390772
2017S009652,Les Corts,Les Corts,Berlín / Entença,Monday,November,20,16,Afternoon,1,0,1,2,2.142618,41.385495
2017S000809,Les Corts,Les Corts,Av J Tarradellas,Monday,January,30,18,Afternoon,1,0,1,1,2.143461,41.391005
2017S008785,Les Corts,Les Corts,Diagonal / Entença,Tuesday,October,24,10,Morning,1,0,1,2,2.137125,41.390772
2017S003243,Les Corts,Les Corts,Diagonal,Saturday,April,8,6,Morning,0,1,1,1,2.137055,41.391264
2017S006552,Les Corts,Les Corts,Diagonal / Doctor Fleming,Thursday,July,27,17,Afternoon,1,0,1,2,2.137125,41.390772
2017S008362,Les Corts,Les Corts,Diagonal,Tuesday,October,10,17,Afternoon,1,0,1,2,2.133213,41.390390000000004
2017S008145,Les Corts,Les Corts,Diagonal,Tuesday,October,3,8,Morning,1,0,1,2,2.1309720000000003,41.389829999999996
2017S010301,Les Corts,Les Corts,Diagonal,Wednesday,December,13,11,Morning,1,0,1,2,2.1308700000000003,41.388771000000006
2017S003681,Les Corts,Les Corts,Numància / Nau Santa Maria,Tuesday,April,25,13,Morning,1,0,1,2,2.13271,41.391369
2017S006942,Les Corts,Les Corts,Gelabert / Entença,Saturday,August,12,17,Afternoon,1,0,1,2,2.140925,41.387037
2017S007417,Les Corts,Les Corts,Entença / Montnegre,Tuesday,September,5,19,Afternoon,1,0,1,2,2.139702,41.388186
2017S000080,Les Corts,Les Corts,Av Diagonal / Agustina Saragossa,Wednesday,January,4,13,Morning,2,0,2,2,2.135002,41.390246000000005
2017S009017,Les Corts,Les Corts,Diagonal / Numància,Tuesday,October,31,21,Afternoon,1,0,1,2,2.1326080000000003,41.389624
2017S010446,Les Corts,Les Corts,Marquès de Sentmenat / Vallespir,Monday,December,18,11,Morning,1,0,1,2,2.13373,41.384401000000004
2017S008699,Les Corts,Les Corts,Diagonal / Gandesa,Saturday,October,21,6,Morning,2,0,2,1,2.129543,41.388867
2017S003627,Les Corts,Les Corts,Diagonal,Sunday,April,23,14,Afternoon,1,0,1,1,2.14296,41.391938
2017S009090,Les Corts,Les Corts,Numància,Friday,November,3,17,Afternoon,1,0,1,2,2.136198,41.385611
2017S006645,Les Corts,Pedralbes,Bisbe Català,Monday,July,31,17,Afternoon,0,1,1,1,2.114401,41.396182
2017S006537,Les Corts,Pedralbes,Pedralbes,Thursday,July,27,4,Night,0,0,0,1,2.1142,41.395701
2017S004511,Les Corts,Pedralbes,Miret I Sans / Pearson,Monday,May,22,8,Morning,1,0,1,1,2.10793,41.393762
2017S010508,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Muntaner,Tuesday,December,19,13,Morning,1,0,1,2,2.140017,41.401391
2017S009201,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Muntaner,Tuesday,November,7,12,Morning,0,0,0,1,2.138023,41.402618
2017S005638,Les Corts,Pedralbes,Dalt (Besòs),Wednesday,June,28,20,Afternoon,2,0,2,2,2.104355,41.385145
2017S005515,Les Corts,Pedralbes,Dalt (Llobregat),Friday,June,23,18,Afternoon,1,0,1,3,2.107589,41.389047999999995
2017S009158,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Prats de Molló / Modolell,Sunday,November,5,20,Afternoon,1,0,1,1,2.137378,41.401348
2017S008814,Les Corts,Pedralbes,Dalt (Besòs),Wednesday,October,25,8,Morning,1,0,1,2,2.1073310000000003,41.389121
2017S004600,Les Corts,Pedralbes,Espasa / Bisbe Català,Wednesday,May,24,20,Afternoon,1,0,1,2,2.1148279999999997,41.396307
2017S001828,Les Corts,Pedralbes,Rda Dalt (Besòs),Monday,March,6,8,Morning,0,0,0,3,2.103749,41.384345
2017S002608,Les Corts,Pedralbes,Av Esplugues,Sunday,February,5,17,Afternoon,1,0,1,1,2.105796,41.386352
2017S010477,Les Corts,Pedralbes,Dalt (Llobregat),Monday,December,18,21,Afternoon,4,0,4,3,2.107636,41.390569
2017S009889,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta / Ganduxer,Monday,November,27,9,Morning,1,0,1,2,2.135364,41.397778
2017S003487,Les Corts,Pedralbes,Manuel Girona / Pedralbes,Wednesday,April,19,13,Morning,3,0,3,2,2.119577,41.389598
2017S002339,Les Corts,la Maternitat I Sant Ramon,Av Diagonal,Thursday,March,23,18,Afternoon,1,0,1,2,2.121575,41.386511999999996
2017S001436,Les Corts,la Maternitat I Sant Ramon,Av Diagonal / John M. Keynes,Tuesday,February,21,8,Morning,1,0,1,2,2.117048,41.385690999999994
2017S000304,Les Corts,la Maternitat I Sant Ramon,Av Diagonal,Thursday,January,12,19,Afternoon,1,0,1,2,2.111662,41.385013
2017S001824,Les Corts,la Maternitat I Sant Ramon,Av Diagonal / Av Doctor Marañón,Sunday,March,5,20,Afternoon,1,0,1,1,2.1120650000000003,41.38445
2017S007065,Les Corts,Pedralbes,González Tablas / Manuel Ballbé,Friday,August,18,17,Afternoon,1,0,1,2,2.107054,41.386731
2017S010751,Les Corts,la Maternitat I Sant Ramon,Albert Bastardas / Torre Melina,Friday,December,29,9,Morning,1,0,1,2,2.107638,41.381245
2017S009735,Les Corts,la Maternitat I Sant Ramon,Manuel Azaña,Thursday,November,23,8,Morning,1,0,1,1,2.11035,41.377117999999996
2017S003052,Les Corts,Pedralbes,Manuel Girona,Sunday,April,2,20,Afternoon,1,0,1,2,2.123118,41.390767
2017S001063,Les Corts,Pedralbes,Rda Dalt (Besòs),Wednesday,February,8,18,Afternoon,1,0,1,2,2.10901,41.391958
2017S009448,Les Corts,la Maternitat I Sant Ramon,Josep Sunyol I Garriga,Tuesday,November,14,21,Afternoon,0,1,1,1,2.110761,41.376792
2017S006346,Les Corts,la Maternitat I Sant Ramon,Menéndez Y Pelayo,Thursday,July,20,12,Morning,3,0,3,2,2.1213610000000003,41.384254999999996
2017S009695,Les Corts,Pedralbes,Pedro I Pons,Wednesday,November,22,9,Morning,2,0,2,2,2.123139,41.388801
2017S010460,Les Corts,Pedralbes,Diagonal,Monday,December,18,16,Afternoon,1,0,1,2,2.106528,41.382695
2017S005810,Les Corts,Pedralbes,Capità Arenas,Tuesday,July,4,15,Afternoon,1,0,1,1,2.126506,41.389062
2017S000672,Les Corts,Pedralbes,Pascual I Vila / Pau Gargallo,Thursday,January,26,6,Morning,1,0,1,2,2.116634,41.383882
2017S009349,Les Corts,Pedralbes,Prat de la Riba / Manuel Girona,Saturday,November,11,14,Afternoon,2,0,2,2,2.129917,41.392509999999994
2017S004822,Les Corts,la Maternitat I Sant Ramon,Carles Iii / Mejía Lequerica,Thursday,June,1,16,Afternoon,1,0,1,2,2.127381,41.384733000000004
2017S001708,Les Corts,la Maternitat I Sant Ramon,Av Diagonal / Av Doctor Marañón,Wednesday,March,1,22,Night,1,0,1,1,2.1120650000000003,41.38445
2017S008695,Les Corts,Pedralbes,Diagonal,Friday,October,20,16,Afternoon,0,0,0,1,2.11495,41.385664
2017S005990,Les Corts,Pedralbes,Diagonal / Reina Maria Cristina,Monday,July,10,12,Morning,3,0,3,3,2.128211,41.388399
2017S010428,Les Corts,la Maternitat I Sant Ramon,Diagonal,Sunday,December,17,17,Afternoon,1,0,1,1,2.12607,41.387545
2017S005252,Les Corts,la Maternitat I Sant Ramon,Diagonal,Thursday,June,15,20,Afternoon,3,0,3,2,2.119769,41.386055
2017S000806,Les Corts,Pedralbes,Arístides Maillol / Av Doctor Marañón,Monday,January,30,18,Afternoon,1,0,1,1,2.1187840000000002,41.38077
2017S005360,Les Corts,Pedralbes,Eusebi Güell,Monday,June,19,11,Morning,1,0,1,1,2.114425,41.390034
2017S003494,Les Corts,la Maternitat I Sant Ramon,Joan Xxiii,Wednesday,April,19,13,Morning,1,0,1,2,2.12242,41.386309000000004
2017S007773,Les Corts,Pedralbes,Diagonal,Wednesday,September,20,8,Morning,2,0,2,1,2.113353,41.384395
2017S006358,Les Corts,Pedralbes,Diagonal,Thursday,July,20,17,Afternoon,1,0,1,2,2.111662,41.385013
2017S004854,Les Corts,Pedralbes,Gran Capità,Wednesday,May,31,15,Afternoon,0,0,0,2,2.108914,41.389016
2017S010661,Les Corts,la Maternitat I Sant Ramon,Diagonal / Pius Xii,Tuesday,December,26,9,Morning,1,0,1,2,2.123275,41.387282
2017S001503,Les Corts,Pedralbes,Av Exèrcit,Thursday,February,23,14,Afternoon,1,0,1,1,2.111012,41.385385
2017S002031,Les Corts,la Maternitat I Sant Ramon,Cardenal Reig,Monday,March,13,15,Afternoon,1,0,1,2,2.114839,41.37705
2017S004377,Les Corts,la Maternitat I Sant Ramon,Doctor Marañón,Wednesday,May,17,10,Morning,1,0,1,1,2.113373,41.381959
2017S005894,Les Corts,la Maternitat I Sant Ramon,Diagonal,Thursday,July,6,16,Afternoon,1,0,1,2,2.109665,41.383484
2017S004500,Les Corts,la Maternitat I Sant Ramon,Diagonal,Sunday,May,21,21,Afternoon,1,0,1,1,2.1098310000000002,41.384643
2017S005358,Les Corts,la Maternitat I Sant Ramon,Diagonal,Monday,June,19,11,Morning,3,0,3,2,2.1047540000000002,41.38224
2017S010437,Les Corts,la Maternitat I Sant Ramon,Carles Iii / Sabino Arana,Monday,December,18,8,Morning,1,0,1,2,2.127194,41.385723999999996
2017S000147,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Trav Gràcia / Aribau,Saturday,January,7,9,Morning,1,2,3,13,2.149334,41.395939
2017S001189,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes,Monday,February,13,10,Morning,1,0,1,1,2.153803,41.395883000000005
2017S000378,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Trav Gràcia / Tuset,Saturday,January,14,20,Afternoon,1,0,1,2,2.150741,41.39683
2017S002592,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Av Diagonal,Friday,March,31,16,Afternoon,2,0,2,2,2.152197,41.394927
2017S001369,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Aribau / Marià Cubí,Saturday,February,18,15,Afternoon,1,0,1,2,2.147959,41.397246
2017S006062,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sant Elies,Wednesday,July,12,11,Morning,1,0,1,2,2.1458060000000003,41.401885
2017S000618,Sarrià-Sant Gervasi,Sarrià,Muntaner / Rda General Mitre,Monday,January,23,22,Night,0,0,0,1,2.137914,41.402808
2017S001036,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Via Augusta / Trav Gràcia,Tuesday,February,7,18,Afternoon,1,0,1,2,2.153258,41.398464000000004
2017S000001,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Via Augusta,Sunday,January,1,4,Night,1,0,1,1,2.1513299999999997,41.400771
2017S001740,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Via Augusta,Friday,March,3,5,Night,0,0,0,8,2.149311,41.40101
2017S004475,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Aribau / Marià Cubí,Saturday,May,20,17,Afternoon,1,0,1,2,2.147959,41.397246
2017S008174,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes,Friday,September,29,9,Morning,1,0,1,2,2.1508119999999997,41.399065
2017S003976,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta,Friday,May,5,9,Morning,1,0,1,2,2.155173,41.396179
2017S010713,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Comte de Salvatierra / Augusta,Wednesday,December,27,23,Night,1,0,1,2,2.1549669999999996,41.396739000000004
2017S000022,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Av Diagonal,Sunday,January,1,22,Night,1,0,1,2,2.150274,41.394436999999996
2017S010323,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes / Copèrnic,Wednesday,December,13,21,Afternoon,1,0,1,2,2.144401,41.402845
2017S001145,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Casanova,Friday,February,10,20,Afternoon,2,0,2,2,2.1472569999999997,41.393959
2017S010579,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Ganduxer / Jacinto Benavente,Thursday,December,21,21,Afternoon,1,0,1,2,2.137273,41.3953
2017S000541,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Via Augusta,Friday,January,20,14,Afternoon,1,0,1,2,2.1396490000000004,41.397979
2017S000771,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Avenir / Santaló,Sunday,January,29,12,Morning,1,0,1,2,2.146096,41.395407
2017S004524,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes,Monday,May,22,14,Afternoon,1,0,1,2,2.154082,41.395953000000006
2017S003556,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes,Friday,April,21,10,Morning,1,0,1,3,2.153803,41.395883000000005
2017S004902,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Santaló,Sunday,June,4,6,Morning,0,0,0,1,2.1426990000000004,41.398208000000004
2017S004184,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Aribau,Thursday,May,11,9,Morning,1,0,1,2,2.149741,41.395497999999996
2017S001615,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,J Sebastian Bach / Ferran Agulló,Monday,February,27,15,Afternoon,1,0,1,2,2.1398919999999997,41.396485999999996
2017S006557,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Laforja,Thursday,July,27,19,Afternoon,1,0,1,2,2.145755,41.396623999999996
2017S006282,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Muntaner / Gràcia,Tuesday,July,18,15,Afternoon,1,0,1,2,2.1480919999999997,41.395175
2017S002312,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Mestre Nicolau,Wednesday,March,22,20,Afternoon,2,0,2,2,2.143034,41.393929
2017S006612,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Ganduxer / Diagonal,Sunday,July,30,1,Night,2,0,2,3,2.139396,41.391351
2017S008755,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta,Tuesday,October,10,9,Morning,1,0,1,2,2.135053,41.397656
2017S003959,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta / General Mitre,Thursday,May,4,14,Afternoon,2,1,3,2,2.132853,41.397779
2017S008783,Sarrià-Sant Gervasi,Sarrià,Bisbe Català / Espasa,Tuesday,October,24,7,Morning,3,0,3,2,2.1148279999999997,41.396307
2017S010618,Sarrià-Sant Gervasi,Sarrià,Eduardo Conde / Roserar,Saturday,December,23,15,Afternoon,1,0,1,2,2.121824,41.392126
2017S005008,Sarrià-Sant Gervasi,Sarrià,Dalt (Besòs),Thursday,June,8,9,Morning,0,0,0,3,2.1151150000000003,41.402253
2017S000865,Sarrià-Sant Gervasi,Sarrià,Pl Sarrià,Wednesday,February,1,7,Morning,0,0,0,1,2.1221200000000002,41.400014
2017S010387,Sarrià-Sant Gervasi,Sarrià,J. V. Foix,Friday,December,15,18,Afternoon,1,0,1,1,2.118999,41.397958
2017S001480,Sarrià-Sant Gervasi,Sarrià,Rda Dalt (Besòs),Wednesday,February,22,17,Afternoon,2,0,2,3,2.118314,41.404928999999996
2017S000523,Sarrià-Sant Gervasi,Sarrià,Rda Dalt (Besòs),Friday,January,20,7,Morning,1,0,1,2,2.114345,41.401554
2017S003152,Sarrià-Sant Gervasi,Sarrià,Dalt (Besòs),Wednesday,April,5,14,Afternoon,1,0,1,2,2.114345,41.401554
2017S010244,Sarrià-Sant Gervasi,Sarrià,Bonanova,Monday,December,11,9,Morning,1,0,1,2,2.124724,41.40164
2017S008521,Sarrià-Sant Gervasi,Sarrià,Dalt (Besòs),Monday,October,16,21,Afternoon,3,0,3,2,2.11538,41.402238
2017S008769,Sarrià-Sant Gervasi,Sarrià,Ramon Miquel I Planas,Monday,October,23,17,Afternoon,1,0,1,1,2.11742,41.399633
2017S001510,Sarrià-Sant Gervasi,Sarrià,Rda Dalt (Besòs),Thursday,February,23,20,Afternoon,1,0,1,2,2.118314,41.404928999999996
